Ticket_ID,Source_System,Email_Received_Date,Sender,Subject,Email_Body,Priority,Status,Category,Assigned_Team,SLA_Due_Date,Closed_Date
INC1000001,ServiceNow,2026-01-14,servicenow@company.com,INC1000001 | High | Access Issue | Open - Permission Issue,Ticket ID: INC1000001 | Priority: High | Status: Open | Assigned Team: Vendor Support | Issue: permission issue | Category: Access Issue | Created Date: 2026-01-14 | SLA Due Date: 2026-01-16,High,Open,Access Issue,Data Support,2026-01-16,
FG1000333,Fieldglass,2026-03-01,fieldglass@company.com,FG1000333 | Medium | System Error | In Progress - Server Error,Ticket ID: FG1000333 | Priority: Medium | Status: In Progress | Assigned Team: Reporting Team | Issue: server error | Category: System Error | Created Date: 2026-03-01 | SLA Due Date: 2026-03-05,Medium,In Progress,System Error,Data Support,2026-03-05,
INC1000334,ServiceNow,2026-02-17,servicenow@company.com,INC1000334 | High | Access Issue | Closed - Login Failure,Ticket ID: INC1000334 | Priority: High | Status: Closed | Assigned Team: Vendor Support | Issue: login failure | Category: Access Issue | Created Date: 2026-02-17 | SLA Due Date: 2026-02-19,High,Closed,Access Issue,Access Management,2026-02-19,2026-02-19
INC1000335,ServiceNow,2026-04-14,servicenow@company.com,INC1000335 | High | Access Issue | Resolved - Access Denied,Ticket ID: INC1000335 | Priority: High | Status: Resolved | Assigned Team: Data Support | Issue: access denied | Category: Access Issue | Created Date: 2026-04-14 | SLA Due Date: 2026-04-16,High,Resolved,Access Issue,Application Support,2026-04-16,2026-04-19
INC1000336,ServiceNow,2026-03-05,servicenow@company.com,INC1000336 | Medium | Data Quality Issue | Resolved - Null Field,Ticket ID: INC1000336 | Priority: Medium | Status: Resolved | Assigned Team: Access Management | Issue: null field | Category: Data Quality Issue | Created Date: 2026-03-05 | SLA Due Date: 2026-03-09,Medium,Resolved,Data Quality Issue,Reporting Team,2026-03-09,2026-03-11
INC1000337,ServiceNow,2026-03-20,servicenow@company.com,INC1000337 | Medium | Reporting Issue | Open - Wrong Kpi,Ticket ID: INC1000337 | Priority: Medium | Status: Open | Assigned Team: Reporting Team | Issue: wrong KPI | Category: Reporting Issue | Created Date: 2026-03-20 | SLA Due Date: 2026-03-24,Medium,Open,Reporting Issue,Access Management,2026-03-24,
FG1000338,Fieldglass,2026-02-19,fieldglass@company.com,FG1000338 | Medium | System Error | Open - Server Error,Ticket ID: FG1000338 | Priority: Medium | Status: Open | Assigned Team: Reporting Team | Issue: server error | Category: System Error | Created Date: 2026-02-19 | SLA Due Date: 2026-02-23,Medium,Open,System Error,Vendor Support,2026-02-23,
INC1000339,ServiceNow,2026-02-15,servicenow@company.com,INC1000339 | Low | Process Delay | Closed - Sla Delay,Ticket ID: INC1000339 | Priority: Low | Status: Closed | Assigned Team: Access Management | Issue: SLA delay | Category: Process Delay | Created Date: 2026-02-15 | SLA Due Date: 2026-02-22,Low,Closed,Process Delay,Vendor Support,2026-02-22,2026-02-28
FG1000340,Fieldglass,2026-01-29,fieldglass@company.com,FG1000340 | High | System Error | In Progress - Timeout,Ticket ID: FG1000340 | Priority: High | Status: In Progress | Assigned Team: Access Management | Issue: timeout | Category: System Error | Created Date: 2026-01-29 | SLA Due Date: 2026-01-31,High,In Progress,System Error,Data Support,2026-01-31,
FG1000341,Fieldglass,2026-01-21,fieldglass@company.com,FG1000341 | Low | Process Delay | Closed - Late File Arrival,Ticket ID: FG1000341 | Priority: Low | Status: Closed | Assigned Team: Access Management | Issue: late file arrival | Category: Process Delay | Created Date: 2026-01-21 | SLA Due Date: 2026-01-28,Low,Closed,Process Delay,Vendor Support,2026-01-28,2026-01-31
INC1000342,ServiceNow,2026-02-15,servicenow@company.com,INC1000342 | Low | Data Quality Issue | Closed - Null Field,Ticket ID: INC1000342 | Priority: Low | Status: Closed | Assigned Team: Access Management | Issue: null field | Category: Data Quality Issue | Created Date: 2026-02-15 | SLA Due Date: 2026-02-22,Low,Closed,Data Quality Issue,Access Management,2026-02-22,2026-02-19
INC1000343,ServiceNow,2026-01-25,servicenow@company.com,INC1000343 | Medium | Reporting Issue | Pending Business - Tableau Variance,Ticket ID: INC1000343 | Priority: Medium | Status: Pending Business | Assigned Team: Access Management | Issue: Tableau variance | Category: Reporting Issue | Created Date: 2026-01-25 | SLA Due Date: 2026-01-29,Medium,Pending Business,Reporting Issue,Reporting Team,2026-01-29,
FG1000344,Fieldglass,2026-01-03,fieldglass@company.com,FG1000344 | Critical | Access Issue | Pending Business - Access Denied,Ticket ID: FG1000344 | Priority: Critical | Status: Pending Business | Assigned Team: Data Support | Issue: access denied | Category: Access Issue | Created Date: 2026-01-03 | SLA Due Date: 2026-01-04,Critical,Pending Business,Access Issue,Access Management,2026-01-04,
INC1000345,ServiceNow,2026-04-19,servicenow@company.com,INC1000345 | Medium | Data Quality Issue | Closed - Invalid Trade Id,Ticket ID: INC1000345 | Priority: Medium | Status: Closed | Assigned Team: Vendor Support | Issue: invalid trade id | Category: Data Quality Issue | Created Date: 2026-04-19 | SLA Due Date: 2026-04-23,Medium,Closed,Data Quality Issue,Reporting Team,2026-04-23,2026-04-19
INC1000346,ServiceNow,2026-05-01,servicenow@company.com,INC1000346 | Low | Process Delay | In Progress - Late File Arrival,Ticket ID: INC1000346 | Priority: Low | Status: In Progress | Assigned Team: Vendor Support | Issue: late file arrival | Category: Process Delay | Created Date: 2026-05-01 | SLA Due Date: 2026-05-08,Low,In Progress,Process Delay,Data Support,2026-05-08,
FG1000347,Fieldglass,2026-02-25,fieldglass@company.com,FG1000347 | High | Reporting Issue | Open - Wrong Kpi,Ticket ID: FG1000347 | Priority: High | Status: Open | Assigned Team: Access Management | Issue: wrong KPI | Category: Reporting Issue | Created Date: 2026-02-25 | SLA Due Date: 2026-02-27,High,Open,Reporting Issue,Reporting Team,2026-02-27,
FG1000348,Fieldglass,2026-04-04,fieldglass@company.com,FG1000348 | Low | Data Quality Issue | In Progress - Null Field,Ticket ID: FG1000348 | Priority: Low | Status: In Progress | Assigned Team: Reporting Team | Issue: null field | Category: Data Quality Issue | Created Date: 2026-04-04 | SLA Due Date: 2026-04-11,Low,In Progress,Data Quality Issue,Reporting Team,2026-04-11,
INC1000349,ServiceNow,2026-03-14,servicenow@company.com,INC1000349 | Low | Process Delay | Closed - Vendor Delay,Ticket ID: INC1000349 | Priority: Low | Status: Closed | Assigned Team: Vendor Support | Issue: vendor delay | Category: Process Delay | Created Date: 2026-03-14 | SLA Due Date: 2026-03-21,Low,Closed,Process Delay,Reporting Team,2026-03-21,2026-03-23
INC1000350,ServiceNow,2026-02-14,servicenow@company.com,INC1000350 | Medium | System Error | Open - Api Error,Ticket ID: INC1000350 | Priority: Medium | Status: Open | Assigned Team: Data Support | Issue: API error | Category: System Error | Created Date: 2026-02-14 | SLA Due Date: 2026-02-18,Medium,Open,System Error,Access Management,2026-02-18,
FG1000351,Fieldglass,2026-02-14,fieldglass@company.com,FG1000351 | High | Access Issue | Resolved - Permission Issue,Ticket ID: FG1000351 | Priority: High | Status: Resolved | Assigned Team: Data Support | Issue: permission issue | Category: Access Issue | Created Date: 2026-02-14 | SLA Due Date: 2026-02-16,High,Resolved,Access Issue,Application Support,2026-02-16,2026-02-15
FG1000352,Fieldglass,2026-02-18,fieldglass@company.com,FG1000352 | Low | System Error | Pending Business - Api Error,Ticket ID: FG1000352 | Priority: Low | Status: Pending Business | Assigned Team: Application Support | Issue: API error | Category: System Error | Created Date: 2026-02-18 | SLA Due Date: 2026-02-25,Low,Pending Business,System Error,Data Support,2026-02-25,
FG1000353,Fieldglass,2026-04-19,fieldglass@company.com,FG1000353 | High | Process Delay | Open - Pending Approval,Ticket ID: FG1000353 | Priority: High | Status: Open | Assigned Team: Data Support | Issue: pending approval | Category: Process Delay | Created Date: 2026-04-19 | SLA Due Date: 2026-04-21,High,Open,Process Delay,Access Management,2026-04-21,
FG1000354,Fieldglass,2026-01-21,fieldglass@company.com,FG1000354 | Medium | Access Issue | Closed - Access Denied,Ticket ID: FG1000354 | Priority: Medium | Status: Closed | Assigned Team: Access Management | Issue: access denied | Category: Access Issue | Created Date: 2026-01-21 | SLA Due Date: 2026-01-25,Medium,Closed,Access Issue,Vendor Support,2026-01-25,2026-01-29
FG1000355,Fieldglass,2026-04-24,fieldglass@company.com,FG1000355 | Low | Access Issue | Open - Role Missing,Ticket ID: FG1000355 | Priority: Low | Status: Open | Assigned Team: Data Support | Issue: role missing | Category: Access Issue | Created Date: 2026-04-24 | SLA Due Date: 2026-05-01,Low,Open,Access Issue,Data Support,2026-05-01,
FG1000356,Fieldglass,2026-04-29,fieldglass@company.com,FG1000356 | Medium | Data Quality Issue | Pending Business - Duplicate Record,Ticket ID: FG1000356 | Priority: Medium | Status: Pending Business | Assigned Team: Access Management | Issue: duplicate record | Category: Data Quality Issue | Created Date: 2026-04-29 | SLA Due Date: 2026-05-03,Medium,Pending Business,Data Quality Issue,Access Management,2026-05-03,
FG1000357,Fieldglass,2026-04-18,fieldglass@company.com,FG1000357 | Critical | Data Quality Issue | Pending Business - Missing Value,Ticket ID: FG1000357 | Priority: Critical | Status: Pending Business | Assigned Team: Data Support | Issue: missing value | Category: Data Quality Issue | Created Date: 2026-04-18 | SLA Due Date: 2026-04-19,Critical,Pending Business,Data Quality Issue,Access Management,2026-04-19,
INC1000358,ServiceNow,2026-03-18,servicenow@company.com,INC1000358 | High | System Error | Resolved - Job Failed,Ticket ID: INC1000358 | Priority: High | Status: Resolved | Assigned Team: Reporting Team | Issue: job failed | Category: System Error | Created Date: 2026-03-18 | SLA Due Date: 2026-03-20,High,Resolved,System Error,Reporting Team,2026-03-20,2026-03-19
FG1000359,Fieldglass,2026-02-20,fieldglass@company.com,FG1000359 | Low | Access Issue | In Progress - Role Missing,Ticket ID: FG1000359 | Priority: Low | Status: In Progress | Assigned Team: Access Management | Issue: role missing | Category: Access Issue | Created Date: 2026-02-20 | SLA Due Date: 2026-02-27,Low,In Progress,Access Issue,Data Support,2026-02-27,
FG1000360,Fieldglass,2026-02-27,fieldglass@company.com,FG1000360 | Low | Data Quality Issue | In Progress - Invalid Trade Id,Ticket ID: FG1000360 | Priority: Low | Status: In Progress | Assigned Team: Application Support | Issue: invalid trade id | Category: Data Quality Issue | Created Date: 2026-02-27 | SLA Due Date: 2026-03-06,Low,In Progress,Data Quality Issue,Application Support,2026-03-06,
FG1000361,Fieldglass,2026-03-31,fieldglass@company.com,FG1000361 | Medium | Data Quality Issue | Open - Invalid Trade Id,Ticket ID: FG1000361 | Priority: Medium | Status: Open | Assigned Team: Data Support | Issue: invalid trade id | Category: Data Quality Issue | Created Date: 2026-03-31 | SLA Due Date: 2026-04-04,Medium,Open,Data Quality Issue,Access Management,2026-04-04,
FG1000362,Fieldglass,2026-04-15,fieldglass@company.com,FG1000362 | Medium | Process Delay | Closed - Pending Approval,Ticket ID: FG1000362 | Priority: Medium | Status: Closed | Assigned Team: Vendor Support | Issue: pending approval | Category: Process Delay | Created Date: 2026-04-15 | SLA Due Date: 2026-04-19,Medium,Closed,Process Delay,Reporting Team,2026-04-19,2026-04-24
FG1000363,Fieldglass,2026-01-05,fieldglass@company.com,FG1000363 | Medium | Reporting Issue | Closed - Dashboard Mismatch,Ticket ID: FG1000363 | Priority: Medium | Status: Closed | Assigned Team: Vendor Support | Issue: dashboard mismatch | Category: Reporting Issue | Created Date: 2026-01-05 | SLA Due Date: 2026-01-09,Medium,Closed,Reporting Issue,Reporting Team,2026-01-09,2026-01-14
INC1000364,ServiceNow,2026-01-28,servicenow@company.com,INC1000364 | Low | System Error | Open - Api Error,Ticket ID: INC1000364 | Priority: Low | Status: Open | Assigned Team: Data Support | Issue: API error | Category: System Error | Created Date: 2026-01-28 | SLA Due Date: 2026-02-04,Low,Open,System Error,Application Support,2026-02-04,
INC1000365,ServiceNow,2026-04-17,servicenow@company.com,INC1000365 | Low | System Error | Resolved - Api Error,Ticket ID: INC1000365 | Priority: Low | Status: Resolved | Assigned Team: Data Support | Issue: API error | Category: System Error | Created Date: 2026-04-17 | SLA Due Date: 2026-04-24,Low,Resolved,System Error,Application Support,2026-04-24,2026-04-22
FG1000366,Fieldglass,2026-04-28,fieldglass@company.com,FG1000366 | Low | Process Delay | Pending Business - Late File Arrival,Ticket ID: FG1000366 | Priority: Low | Status: Pending Business | Assigned Team: Vendor Support | Issue: late file arrival | Category: Process Delay | Created Date: 2026-04-28 | SLA Due Date: 2026-05-05,Low,Pending Business,Process Delay,Vendor Support,2026-05-05,
FG1000367,Fieldglass,2026-03-16,fieldglass@company.com,FG1000367 | High | Access Issue | Pending Business - Role Missing,Ticket ID: FG1000367 | Priority: High | Status: Pending Business | Assigned Team: Data Support | Issue: role missing | Category: Access Issue | Created Date: 2026-03-16 | SLA Due Date: 2026-03-18,High,Pending Business,Access Issue,Vendor Support,2026-03-18,
INC1000368,ServiceNow,2026-02-03,servicenow@company.com,INC1000368 | Low | Reporting Issue | Closed - Tableau Variance,Ticket ID: INC1000368 | Priority: Low | Status: Closed | Assigned Team: Vendor Support | Issue: Tableau variance | Category: Reporting Issue | Created Date: 2026-02-03 | SLA Due Date: 2026-02-10,Low,Closed,Reporting Issue,Application Support,2026-02-10,2026-02-11
INC1000369,ServiceNow,2026-03-29,servicenow@company.com,INC1000369 | Medium | Data Quality Issue | Resolved - Invalid Trade Id,Ticket ID: INC1000369 | Priority: Medium | Status: Resolved | Assigned Team: Access Management | Issue: invalid trade id | Category: Data Quality Issue | Created Date: 2026-03-29 | SLA Due Date: 2026-04-02,Medium,Resolved,Data Quality Issue,Reporting Team,2026-04-02,2026-03-30
INC1000370,ServiceNow,2026-04-15,servicenow@company.com,INC1000370 | Low | System Error | Open - Timeout,Ticket ID: INC1000370 | Priority: Low | Status: Open | Assigned Team: Access Management | Issue: timeout | Category: System Error | Created Date: 2026-04-15 | SLA Due Date: 2026-04-22,Low,Open,System Error,Application Support,2026-04-22,
INC1000371,ServiceNow,2026-04-10,servicenow@company.com,INC1000371 | Medium | Data Quality Issue | Resolved - Duplicate Record,Ticket ID: INC1000371 | Priority: Medium | Status: Resolved | Assigned Team: Data Support | Issue: duplicate record | Category: Data Quality Issue | Created Date: 2026-04-10 | SLA Due Date: 2026-04-14,Medium,Resolved,Data Quality Issue,Reporting Team,2026-04-14,2026-04-17
FG1000372,Fieldglass,2026-04-22,fieldglass@company.com,FG1000372 | Medium | Data Quality Issue | Resolved - Broken Reference,Ticket ID: FG1000372 | Priority: Medium | Status: Resolved | Assigned Team: Reporting Team | Issue: broken reference | Category: Data Quality Issue | Created Date: 2026-04-22 | SLA Due Date: 2026-04-26,Medium,Resolved,Data Quality Issue,Data Support,2026-04-26,2026-04-23
FG1000373,Fieldglass,2026-04-23,fieldglass@company.com,FG1000373 | High | Process Delay | Closed - Vendor Delay,Ticket ID: FG1000373 | Priority: High | Status: Closed | Assigned Team: Reporting Team | Issue: vendor delay | Category: Process Delay | Created Date: 2026-04-23 | SLA Due Date: 2026-04-25,High,Closed,Process Delay,Data Support,2026-04-25,2026-04-25
INC1000374,ServiceNow,2026-01-26,servicenow@company.com,INC1000374 | Critical | Access Issue | In Progress - Role Missing,Ticket ID: INC1000374 | Priority: Critical | Status: In Progress | Assigned Team: Application Support | Issue: role missing | Category: Access Issue | Created Date: 2026-01-26 | SLA Due Date: 2026-01-27,Critical,In Progress,Access Issue,Vendor Support,2026-01-27,
